feature;shap_value;Hugo_Symbol;title;status;description;description_clean;topic
DNMT3A_SNP;0.0132702519460673;DNMT3A;"DNA METHYLTRANSFERASE 3A; DNMT3A";live;Mammalian cells can epigenetically modify their genomes via DNA methylation. DNA methylation plays important roles in genomic imprinting and X-chromosome inactivation and is essential for mammalian development. DNMT3A appears to function as a de novo methyltransferase because it can methylate unmethylated and hemimethylated DNA with equal efficiencies (Yanagisawa et al., 2002).;mammalian cells epigenetically modify genomes via dna methylation dna methylation plays important roles genomic imprinting x chromosome inactivation essential mammalian development dnmt appears function de novo methyltransferase methylate unmethylated hemimethylated dna equal efficiencies yanagisawa;3
PTEN_SNP;0.0128095890513634;PTEN;"PHOSPHATASE AND TENSIN HOMOLOG; PTEN";live;The PTEN gene encodes a ubiquitously expressed tumor suppressor dual-specificity phosphatase that antagonizes the PI3K signaling pathway through its lipid phosphatase activity and negatively regulates the MAPK pathway through its protein phosphatase activity (summary by Pezzolesi et al., 2007).;pten gene encodes ubiquitously expressed tumor suppressor dual specificity phosphatase antagonizes pi k signaling pathway lipid phosphatase activity negatively regulates mapk pathway protein phosphatase activity summary pezzolesi;1
EGFR_SNP;0.0126311164712607;EGFR;"EPIDERMAL GROWTH FACTOR RECEPTOR; EGFR";live;EGFR and its ligands are cell signaling molecules involved in diverse cellular functions, including cell proliferation, differentiation, motility, and survival, and in tissue development (Wang et al., 2004).;egfr ligands cell signaling molecules involved diverse cellular functions including cell proliferation differentiation motility survival tissue development wang;-1
TET2_SNP;0.012613179948696;TET2;"TET METHYLCYTOSINE DIOXYGENASE 2; TET2";live;TET proteins, such as TET2, play key roles in the regulation of DNA-methylation status by oxidizing 5-methylcytosine (5mC) to generate 5-hydroxymethylcytosine (5hmC), which can both serve as a stable epigenetic mark and participate in active demethylation (Guallar et al., 2018).;tet proteins tet play key roles regulation dna methylation status oxidizing methylcytosine mc generate hydroxymethylcytosine hmc serve stable epigenetic mark participate active demethylation guallar;3
NOTCH1_SNP;0.012602717633247;NOTCH1;"NOTCH RECEPTOR 1; NOTCH1";live;"Notch proteins are single-pass transmembrane receptors that regulate cell fate decisions during development. The Notch family includes 4 receptors, NOTCH1, NOTCH2 (<a href=""http://omim.org/entry/600275"">600275</a>), NOTCH3 (<a href=""http://omim.org/entry/600276"">600276</a>), and NOTCH4 (<a href=""http://omim.org/entry/164951"">164951</a>), whose ligands include JAG1 (<a href=""http://omim.org/entry/601920"">601920</a>), JAG2 (<a href=""http://omim.org/entry/602570"">602570</a>), DLL1 (<a href=""http://omim.org/entry/606582"">606582</a>), DLL3 (<a href=""http://omim.org/entry/602768"">602768</a>), and DLL4 (<a href=""http://omim.org/entry/605185"">605185</a>). All of the receptors have an extracellular domain containing multiple epidermal growth factor (EGF; <a href=""http://omim.org/entry/131530"">131530</a>)-like repeats and an intracellular region containing the RAM domain, ankyrin repeats, and a C-terminal PEST domain (Das et al., 2004).";notch proteins single pass transmembrane receptors regulate cell fate decisions development notch family includes receptors notch notch entry notch entry notch entry whose ligands include jag entry jag entry dll entry dll entry dll entry receptors extracellular domain containing multiple epidermal growth factor egf entry like repeats intracellular region containing ram domain ankyrin repeats c terminal pest domain das;0
NF1_SNP;0.0124178255153397;NF1;"NEUROFIBROMIN 1; NF1";live;"The NF1 gene encodes neurofibromin, a cytoplasmic protein that is predominantly expressed in neurons, Schwann cells, oligodendrocytes, and leukocytes. It is a multidomain molecule with the capacity to regulate several intracellular processes, including the RAS (see <a href=""http://omim.org/entry/190020"">190020</a>)-cyclic AMP pathway, the ERK (<a href=""http://omim.org/entry/600997"">600997</a>)/MAP (see <a href=""http://omim.org/entry/600178"">600178</a>) kinase cascade, adenylyl cyclase, and cytoskeletal assembly (summary by Trovo-Marqui and Tajara, 2006).";nf gene encodes neurofibromin cytoplasmic protein predominantly expressed neurons schwann cells oligodendrocytes leukocytes multidomain molecule capacity regulate several intracellular processes including ras see entry cyclic amp pathway erk entry map see entry kinase cascade adenylyl cyclase cytoskeletal assembly summary trovo marqui tajara;-1
ARID1A_SNP;0.0120433441762824;ARID1A;"AT-RICH INTERACTION DOMAIN-CONTAINING PROTEIN 1A; ARID1A";live;"ARID1A is a unique component of the BRG1 (SMARCA4; <a href=""http://omim.org/entry/603254"">603254</a>)-associated factor (BAF) chromatin remodeling complex that facilitates gene activation by assisting transcription machinery to gain access to gene targets (Nie et al., 2000).";arid unique component brg smarca entry associated factor baf chromatin remodeling complex facilitates gene activation assisting transcription machinery gain access gene targets nie;2
CTNNB1_SNP;0.0092851852889007;CTNNB1;"CATENIN, BETA-1; CTNNB1";live;"Beta-catenin is an adherens junction protein. Adherens junctions (AJs; also called the zonula adherens) are critical for the establishment and maintenance of epithelial layers, such as those lining organ surfaces. AJs mediate adhesion between cells, communicate a signal that neighboring cells are present, and anchor the actin cytoskeleton. In serving these roles, AJs regulate normal cell growth and behavior. At several stages of embryogenesis, wound healing, and tumor cell metastasis, cells form and leave epithelia. This process, which involves the disruption and reestablishment of epithelial cell-cell contacts, may be regulated by the disassembly and assembly of AJs. AJs may also function in the transmission of the 'contact inhibition' signal, which instructs cells to stop dividing once an epithelial sheet is complete (summary by Peifer, 1993).";beta catenin adherens junction protein adherens junctions ajs also called zonula adherens critical establishment maintenance epithelial layers lining organ surfaces ajs mediate adhesion cells communicate signal neighboring cells present anchor actin cytoskeleton serving roles ajs regulate normal cell growth behavior several stages embryogenesis wound healing tumor cell metastasis cells form leave epithelia process involves disruption reestablishment epithelial cell cell contacts may regulated disassembly assembly ajs ajs may also function transmission contact inhibition signal instructs cells stop dividing epithelial sheet complete summary peifer;4
KMT2C_SNP;0.0089234968553976;KMT2C;"LYSINE-SPECIFIC METHYLTRANSFERASE 2C; KMT2C";live;The KMT2C gene encodes a histone methyltransferase that regulates gene transcription by modifying chromatin structure. KMT2C mediates mono- and tri-methylation of histone H3 at lysine 4 (H3K4me1 and H3K4me3) (summary by Koemans et al., 2017).;kmt c gene encodes histone methyltransferase regulates gene transcription modifying chromatin structure kmt c mediates mono tri methylation histone h lysine h k h k summary koemans;3
IDH1_SNP;0.0087183919069153;IDH1;"ISOCITRATE DEHYDROGENASE 1; IDH1";live;IDH1 is a dimeric cytosolic NADP-dependent isocitrate dehydrogenase ({EC 1.1.1.42}) that catalyzes decarboxylation of isocitrate into alpha-ketoglutarate (Nekrutenko et al., 1998).;idh dimeric cytosolic nadp dependent isocitrate dehydrogenase ec catalyzes decarboxylation isocitrate alpha ketoglutarate nekrutenko;-1
SF3B1_SNP;0.0083622855215207;SF3B1;"SPLICING FACTOR 3B, SUBUNIT 1; SF3B1";live;"Introns are removed from nuclear pre-mRNA in 2 transesterification reactions. Splicing takes place in a large ribonucleoprotein particle, the spliceosome. Spliceosomal intermediate complexes form on pre-mRNA in the order E, A, B, and C, with the catalytic reactions occurring in complex C. U2 small nuclear ribonucleoproteins (snRNPs; see <a href=""http://omim.org/entry/180690"">180690</a>) are among the proteins essential for spliceosome assembly and mRNA splicing. Functional U2 snRNP is composed of a 12S unit and 2 splicing factors, SF3A, which is composed of 3 proteins (see SF3A1; <a href=""http://omim.org/entry/605595"">605595</a>), and SF3B, which is composed of 4 proteins, including SF3B1 (summary by Kramer et al. (1995), Wang et al. (1998), and Isono et al. (2001)).";introns removed nuclear pre mrna transesterification reactions splicing takes place large ribonucleoprotein particle spliceosome spliceosomal intermediate complexes form pre mrna order e b c catalytic reactions occurring complex c u small nuclear ribonucleoproteins snrnps see entry among proteins essential spliceosome assembly mrna splicing functional u snrnp composed unit splicing factors sf composed proteins see sf entry sf b composed proteins including sf b summary kramer wang isono;-1
BRCA2_SNP;0.0077062609451811;BRCA2;"BRCA2 DNA REPAIR-ASSOCIATED PROTEIN; BRCA2";live;"Wooster et al. (1995) identified the BRCA2 gene by positional cloning of a region on chromosome 13q12-q13 implicated in Icelandic families with breast cancer (<a href=""http://omim.org/entry/612555"">612555</a>). The candidate disease gene was likely to be located in a 600-kb interval centered around D13S171. Using yeast artificial chromosome and P1 artificial chromosome contigs to identify trapped exons within that region, Wooster et al. (1995) screened human fetal brain, placental, monocyte, and breast cancer cDNA libraries. They identified a cDNA encoding a 2,329-amino acid protein, but suggested that it may not represent the entire gene. Northern blot analysis demonstrated expression in normal breast epithelial cells, placenta, and a breast cancer cell line (MCF7).

Tavtigian et al. (1996) determined the complete coding sequence and exonic structure of BRCA2 and examined its pattern of expression. The composite BRCA2 cDNA sequence assembled consisted of 11,385 bp, but did not include the polyadenylation signal or poly(A) tail. Conceptual translation of the cDNA revealed an ORF beginning at nucleotide 229 and encoding a protein of 3,418 amino acids. There was no signal sequence at the end of terminus, and there were no obvious membrane-spanning regions. The highest levels of expression were observed in breast and thymus, with slightly lower levels in lung, ovary, and spleen. Tavtigian et al. (1996) noted that the BRCA2 protein, like the BRCA1 protein (<a href=""http://omim.org/entry/113705"">113705</a>), is highly charged; roughly one-quarter of the residues are acidic or basic.

Connor et al. (1997) described the mouse Brca2 gene. They sequenced cDNA for the entire 3,329-amino acid Brca2 protein and found that, like Brca1, Brca2 is relatively poorly conserved between humans and mice (approximately 60%). Brca2 was transcribed in a diverse range of mouse tissues, especially the testis, ovary, and midgestation embryo. Brca2 was also expressed in the mammary gland and was apparently induced upon pregnancy. The pattern of expression was strikingly similar to that of Brca1.

Warren et al. (2002) cloned and characterized the chicken Brca2 gene. The gene is organized similarly to the human BRCA2 gene, but is more compact. The chicken gene encodes a protein of 3,399 amino acids, which is poorly conserved with mammalian BRCA2 proteins, having only 37% overall amino acid sequence identity with human BRCA2. However, certain domains are much more highly conserved, indicating functional significance. The authors speculated that knowledge of the evolutionarily divergent chicken Brca2 sequence may be useful in distinguishing sequence variants from mutations in the human BRCA2 gene.";wooster identified brca gene positional cloning region chromosome q q implicated icelandic families breast cancer entry candidate disease gene likely located kb interval centered around using yeast artificial chromosome p artificial chromosome contigs identify trapped exons within region wooster screened human fetal brain placental monocyte breast cancer cdna libraries identified cdna encoding amino acid protein suggested may represent entire gene northern blot analysis demonstrated expression normal breast epithelial cells placenta breast cancer cell line mcf tavtigian determined complete coding sequence exonic structure brca examined pattern expression composite brca cdna sequence assembled consisted bp include polyadenylation signal poly tail conceptual translation cdna revealed orf beginning nucleotide encoding protein amino acids signal sequence end terminus obvious membrane spanning regions highest levels expression observed breast thymus slightly lower levels lung ovary spleen tavtigian noted brca protein like brca protein entry highly charged roughly one quarter residues acidic basic connor described mouse brca gene sequenced cdna entire amino acid brca protein found like brca brca relatively poorly conserved humans mice approximately brca transcribed diverse range mouse tissues especially testis ovary midgestation embryo brca also expressed mammary gland apparently induced upon pregnancy pattern expression strikingly similar brca warren cloned characterized chicken brca gene gene organized similarly human brca gene compact chicken gene encodes protein amino acids poorly conserved mammalian brca proteins overall amino acid sequence identity human brca however certain domains much highly conserved indicating functional significance authors speculated knowledge evolutionarily divergent chicken brca sequence may useful distinguishing sequence variants mutations human brca gene;0
FAT1_SNP;0.0070757852397779;FAT1;"FAT ATYPICAL CADHERIN 1; FAT1";live;The FAT1 gene encodes a member of a small family of vertebrate cadherin-like genes whose gene products play a role in cell migration, lamellipodia dynamics, cell polarity, and cell-cell adhesions (summary by Gee et al., 2016).;fat gene encodes member small family vertebrate cadherin like genes whose gene products play role cell migration lamellipodia dynamics cell polarity cell cell adhesions summary gee;4
KIT_SNP;0.0062403284826342;KIT;"KIT PROTOONCOGENE, RECEPTOR TYROSINE KINASE; KIT";live;"The tyrosine kinase receptor KIT and its ligand, KITLG (<a href=""http://omim.org/entry/184745"">184745</a>), function in hematopoiesis, melanogenesis, and gametogenesis (Rothschild et al., 2003).";tyrosine kinase receptor kit ligand kitlg entry function hematopoiesis melanogenesis gametogenesis rothschild;0
CREBBP_SNP;0.0062162190343913;CREBBP;"CREB-BINDING PROTEIN; CREBBP";live;"When cellular levels of cAMP increase, a cascade of events leads to the induction of genes that contain cis-regulatory elements called cAMP-response elements (CREs). Elevated cAMP levels cause stimulation and nuclear translocation of protein kinase A (PKA; see <a href=""http://omim.org/entry/176911"">176911</a>), which activates the transcription factor CREB (CRE-binding protein; see <a href=""http://omim.org/entry/123810"">123810</a>) by phosphorylating it at a single residue, serine-133 (Gonzalez and Montminy, 1989).

Chrivia et al. (1993) reported the discovery of a nuclear transcriptional coactivator protein, CREB-binding protein (CBP), that binds specifically to the PKA-phosphorylated form of the CREB protein. CBP is a large protein with a molecular mass of about 250 kD which contains a bromodomain, i.e., a conserved structural unit important for protein-protein interactions. In Drosophila and yeast, this domain is found in coactivator proteins involved in signal-dependent, but not basal, transcription (Nordheim, 1994).

To isolate the gene responsible for Rubinstein-Taybi syndrome (RSTS1; <a href=""http://omim.org/entry/180849"">180849</a>), which is associated with breakpoints in and microdeletions of chromosome 16p13.3, Petrij et al. (1995) used FISH to situate all RSTS breakpoints in an area of 150 kb, thus defining a candidate region. Complementary DNAs from this area showed very high sequence homology with mouse CBP. Further studies indicated that the human CBP gene spans at least the 150-kb genomic area containing the RSTS breakpoints. Giles et al. (1997) reported the cloning and sequencing of human CREBBP, which encodes a deduced 2,442-amino acid protein with a molecular mass of 265 kD with 95% homology to the mouse protein.";cellular levels camp increase cascade events leads induction genes contain cis regulatory elements called camp response elements cres elevated camp levels cause stimulation nuclear translocation protein kinase pka see entry activates transcription factor creb cre binding protein see entry phosphorylating single residue serine gonzalez montminy chrivia reported discovery nuclear transcriptional coactivator protein creb binding protein cbp binds specifically pka phosphorylated form creb protein cbp large protein molecular mass kd contains bromodomain e conserved structural unit important protein protein interactions drosophila yeast domain found coactivator proteins involved signal dependent basal transcription nordheim isolate gene responsible rubinstein taybi syndrome rsts entry associated breakpoints microdeletions chromosome p petrij used fish situate rsts breakpoints area kb thus defining candidate region complementary dnas area showed high sequence homology mouse cbp studies indicated human cbp gene spans least kb genomic area containing rsts breakpoints giles reported cloning sequencing human crebbp encodes deduced amino acid protein molecular mass kd homology mouse protein;0
ERBB4_SNP;0.0059034888382798;ERBB4;"ERB-B2 RECEPTOR TYROSINE KINASE 4; ERBB4";live;"The HER4/ERBB4 gene is a member of the type I receptor tyrosine kinase subfamily that includes EGFR (<a href=""http://omim.org/entry/131550"">131550</a>), ERBB2 (<a href=""http://omim.org/entry/164870"">164870</a>), and ERBB3 (<a href=""http://omim.org/entry/190151"">190151</a>). It encodes a receptor for NDF/heregulin (NRG1; <a href=""http://omim.org/entry/142445"">142445</a>) (summary by Takahashi et al., 2013).";erbb gene member type receptor tyrosine kinase subfamily includes egfr entry erbb entry erbb entry encodes receptor ndf heregulin nrg entry summary takahashi;0
EP300_SNP;0.0053288702992197;EP300;"E1A-BINDING PROTEIN, 300-KD; EP300";live;The EP300 gene encodes p300, a histone acetyltransferase that regulates transcription via chromatin remodeling and is important in the processes of cell proliferation and differentiation (Gayther et al., 2000).;ep gene encodes p histone acetyltransferase regulates transcription via chromatin remodeling important processes cell proliferation differentiation gayther;3
NFKBIA_SNP;0.005280014361322;NFKBIA;"NUCLEAR FACTOR KAPPA-B INHIBITOR, ALPHA; NFKBIA";live;"NFKB1 (<a href=""http://omim.org/entry/164011"">164011</a>) or NFKB2 (<a href=""http://omim.org/entry/164012"">164012</a>) is bound to REL (<a href=""http://omim.org/entry/164910"">164910</a>), RELA (<a href=""http://omim.org/entry/164014"">164014</a>), or RELB (<a href=""http://omim.org/entry/604758"">604758</a>) to form the NFKB complex. The NFKB complex is inhibited by I-kappa-B proteins (NFKBIA or NFKBIB, <a href=""http://omim.org/entry/604495"">604495</a>), which inactivate NF-kappa-B by trapping it in the cytoplasm. Phosphorylation of serine residues on the I-kappa-B proteins by kinases (IKBKA, <a href=""http://omim.org/entry/600664"">600664</a>, or IKBKB, <a href=""http://omim.org/entry/603258"">603258</a>) marks them for destruction via the ubiquitination pathway, thereby allowing activation of the NF-kappa-B complex. Activated NFKB complex translocates into the nucleus and binds DNA at kappa-B-binding motifs such as 5-prime GGGRNNYYCC 3-prime or 5-prime HGGARNYYCC 3-prime (where H is A, C, or T; R is an A or G purine; and Y is a C or T pyrimidine).";nfkb entry nfkb entry bound rel entry rela entry relb entry form nfkb complex nfkb complex inhibited kappa b proteins nfkbia nfkbib entry inactivate nf kappa b trapping cytoplasm phosphorylation serine residues kappa b proteins kinases ikbka entry ikbkb entry marks destruction via ubiquitination pathway thereby allowing activation nf kappa b complex activated nfkb complex translocates nucleus binds dna kappa b binding motifs prime gggrnnyycc prime prime hggarnyycc prime h c r g purine c pyrimidine;1
