feature;shap_value;Hugo_Symbol;title;status;description;description_clean;topic
MSH2_SNP;0.0104114138563308;MSH2;"MutS HOMOLOG 2; MSH2";live;"MSH2 is homologous to the E. coli MutS gene and is involved in DNA mismatch repair (MMR) ({18,17:Fishel et al., 1993, 1994}). Heterozygous mutations in the MSH2 gene result in hereditary nonpolyposis colorectal cancer-1 (HNPCC1; <a href=""http://omim.org/entry/120435"">120435</a>). Epigenetic silencing of MSH2 caused by deletion of 3-prime regions of the upstream EPCAM gene (<a href=""http://omim.org/entry/185535"">185535</a>) and intergenic regions results in hereditary nonpolyposis colorectal cancer (HNPCC8; <a href=""http://omim.org/entry/613244"">613244</a>). Alteration of MSH2 is also involved in Muir-Torre syndrome (MRTES; <a href=""http://omim.org/entry/158320"">158320</a>) and mismatch repair cancer syndrome (MMRCS2; <a href=""http://omim.org/entry/619096"">619096</a>).";msh homologous e coli muts gene involved dna mismatch repair mmr fishel heterozygous mutations msh gene result hereditary nonpolyposis colorectal cancer hnpcc entry epigenetic silencing msh caused deletion prime regions upstream epcam gene entry intergenic regions results hereditary nonpolyposis colorectal cancer hnpcc entry alteration msh also involved muir torre syndrome mrtes entry mismatch repair cancer syndrome mmrcs entry;-1
EGFR_DEL;0.0102876998637418;EGFR;"EPIDERMAL GROWTH FACTOR RECEPTOR; EGFR";live;EGFR and its ligands are cell signaling molecules involved in diverse cellular functions, including cell proliferation, differentiation, motility, and survival, and in tissue development (Wang et al., 2004).;egfr ligands cell signaling molecules involved diverse cellular functions including cell proliferation differentiation motility survival tissue development wang;5
NF1_SNP;0.0101197589472594;NF1;"NEUROFIBROMIN 1; NF1";live;"The NF1 gene encodes neurofibromin, a cytoplasmic protein that is predominantly expressed in neurons, Schwann cells, oligodendrocytes, and leukocytes. It is a multidomain molecule with the capacity to regulate several intracellular processes, including the RAS (see <a href=""http://omim.org/entry/190020"">190020</a>)-cyclic AMP pathway, the ERK (<a href=""http://omim.org/entry/600997"">600997</a>)/MAP (see <a href=""http://omim.org/entry/600178"">600178</a>) kinase cascade, adenylyl cyclase, and cytoskeletal assembly (summary by Trovo-Marqui and Tajara, 2006).";nf gene encodes neurofibromin cytoplasmic protein predominantly expressed neurons schwann cells oligodendrocytes leukocytes multidomain molecule capacity regulate several intracellular processes including ras see entry cyclic amp pathway erk entry map see entry kinase cascade adenylyl cyclase cytoskeletal assembly summary trovo marqui tajara;8
ATM_SNP;0.0101121815115482;ATM;"ATM SERINE/THREONINE KINASE; ATM";live;"The ATM protein is a member of the phosphatidylinositol 3-kinase (see <a href=""http://omim.org/entry/601232"">601232</a>) family of proteins that respond to DNA damage by phosphorylating key substrates involved in DNA repair and/or cell cycle control.";atm protein member phosphatidylinositol kinase see entry family proteins respond dna damage phosphorylating key substrates involved dna repair cell cycle control;-1
ROS1_SNP;0.0090132121117661;ROS1;"ROS PROTOONCOGENE 1, RECEPTOR TYROSINE KINASE; ROS1";live;ROS1, the human homolog of the transforming gene v-ros of the avian sarcoma virus UR2, encodes a protein tyrosine kinase receptor.;ros human homolog transforming gene v ros avian sarcoma virus ur encodes protein tyrosine kinase receptor;1
RPTOR_SNP;0.0089724548643926;RPTOR;"REGULATORY ASSOCIATED PROTEIN OF MTOR; RPTOR";live;"MTOR (FRAP1; <a href=""http://omim.org/entry/601231"">601231</a>), the target of the immunosuppressive drug rapamycin, is the central component of a nutrient- and hormone-sensitive signaling pathway that regulates cell growth. Kim et al. (2002) reported that MTOR forms a stoichiometric complex with RAPTOR, an evolutionarily conserved protein with at least 2 roles in the MTOR pathway. They cloned the full-length cDNA for RAPTOR, which contains an open reading frame encoding a protein with 1,335 amino acids and a predicted molecular mass of 149 kD. A previously identified partial cDNA, KIAA1303 (Nagase et al., 2000), is contained within the RAPTOR cDNA. All RAPTOR homologs have a novel N-terminal domain the authors called RNC (RAPTOR N-terminal conserved) that consists of 3 blocks with at least 67 to 79% sequence similarity and is predicted to have a high propensity to form alpha helices. Following the RNC domain, all RAPTOR homologs have 3 HEAT repeats, which are followed by 7 WD40 repeats in the C-terminal third of the protein. Northern blot analysis showed that RAPTOR is expressed in all tissues in a pattern similar to that of MTOR, with the highest levels of both mRNAs in skeletal muscle, brain, kidney, and placenta.

Independently, Hara et al. (2002) also cloned the RAPTOR gene. They found that RAPTOR is a 150-kD MTOR-binding protein that also binds eukaryotic initiation factor 4E-binding protein-1 (4EBP1; <a href=""http://omim.org/entry/602223"">602223</a>) and p70 S6 kinase-alpha (S6K1; <a href=""http://omim.org/entry/608938"">608938</a>). They determined that mouse and human RAPTOR share about 97% amino acid identity.";mtor frap entry target immunosuppressive drug rapamycin central component nutrient hormone sensitive signaling pathway regulates cell growth kim reported mtor forms stoichiometric complex raptor evolutionarily conserved protein least roles mtor pathway cloned full length cdna raptor contains open reading frame encoding protein amino acids predicted molecular mass kd previously identified partial cdna kiaa nagase contained within raptor cdna raptor homologs novel n terminal domain authors called rnc raptor n terminal conserved consists blocks least sequence similarity predicted high propensity form alpha helices following rnc domain raptor homologs heat repeats followed wd repeats c terminal third protein northern blot analysis showed raptor expressed tissues pattern similar mtor highest levels mrnas skeletal muscle brain kidney placenta independently hara also cloned raptor gene found raptor kd mtor binding protein also binds eukaryotic initiation factor e binding protein ebp entry p kinase alpha k entry determined mouse human raptor share amino acid identity;-1
NF2_DEL;0.0080680649436629;NF2;"NEUROFIBROMIN 2; NF2";live;Cell-cell contact between normal cultured diploid cells results in inhibition of proliferation despite the unlimited availability of nutrients and growth-promoting factors. A similar phenomenon occurs in vivo in all adult solid tissues. NF2 is a critical regulator of contact-dependent inhibition of proliferation and functions at the interface between cell-cell adhesion, transmembrane signaling, and the actin cytoskeleton (Curto and McClatchey, 2008).;cell cell contact normal cultured diploid cells results inhibition proliferation despite unlimited availability nutrients growth promoting factors similar phenomenon occurs vivo adult solid tissues nf critical regulator contact dependent inhibition proliferation functions interface cell cell adhesion transmembrane signaling actin cytoskeleton curto mcclatchey;-1
RB1_SNP;0.0077423376877046;RB1;"RB TRANSCRIPTIONAL COREPRESSOR 1; RB1";live;"Dryja et al. (1984) cloned DNA fragments from chromosome 13. Three of these identified RFLPs from region 13q12-q22, which contains the retinoblastoma (<a href=""http://omim.org/entry/180200"">180200</a>) 'locus.'

Friend et al. (1986) isolated a cDNA that detects a chromosomal segment having the properties of the gene at the retinoblastoma locus. The gene was found to be expressed in many tumor types, but no RNA transcript was found in retinoblastomas or osteosarcomas. The locus spanned at least 70 kb of DNA. Friend et al. (1986) started with a 1.5 kb DNA sequence which could detect deletions involving 13q14 in 3 of 37 retinoblastomas. They then used chromosome walking techniques to isolate and map 30 kb of surrounding genomic DNA. One of the single-copy fragments recognized a DNA sequence in the mouse genome and also in human chromosome 13. The conservation of this DNA sequence between mouse and humans suggested that the cloned fragment contained a coding exon of a gene. Therefore, they tested the ability of this fragment to hybridize to RNA derived from retinoblastoma cells and from human retinal cells. They found that indeed it recognized a 4.7-kb RNA transcript in the retinal cell line but that this transcript was not detectable in 4 retinoblastomas.

As outlined by Cavenee (1986), when the cDNA described by Friend et al. (1986) was used as a probe to screen RNA samples from different tumor types, it was shown to hybridize to all of those tested except retinoblastomas and retinoblastoma-associated osteosarcomas. Furthermore, use of this cDNA to analyze the genomic structure of its homologous locus in 50 retinoblastomas or associated osteosarcomas showed that about 30% had somatically altered genomic loci. These alterations took the form of fragments of altered mobility (suggesting gene rearrangements), underrepresented fragments (suggesting heterozygous deletions), and missing fragments (suggesting homozygous deletions). Since one of the homozygous deletions was entirely contained within the genomic locus homologous to the cDNA probe, it was suggested that this expressed gene was indeed the RB1 gene.

Dryja et al. (1986) isolated a cDNA fragment derived from human retinal mRNA that detected a locus within 13q14 that is often deleted in retinoblastoma.

Lee et al. (1987) prepared a rabbit antiserum against the RB protein studied by Horsthemke et al. (1987) and showed that it was present in all cell lines expressing normal RB mRNA but was not detected in 5 retinoblastoma cell lines. The RB protein can be metabolically labeled with (32)P-phosphoric acid, indicating that it is a phosphoprotein. Biochemical fractionation and immunofluorescence studies demonstrated that most of the protein is located in the nucleus. Furthermore, the protein was retained by and could be eluted from DNA-cellulose columns, suggesting a DNA binding activity.

A gene encoding a messenger RNA of 4.6 kb, located in the proximity of esterase D (<a href=""http://omim.org/entry/133280"">133280</a>), was identified by Lee et al. (1987) as the retinoblastoma susceptibility gene on the basis of chromosomal location, homozygous deletion, and tumor-specific alterations in expression. Transcription of the gene was abnormal in all of 6 retinoblastomas examined: in 2, mRNA was not detectable, whereas 4 others expressed variable quantities of the mRNA with decreased molecular size of about 4.0 kb. In contrast, full-length RB mRNA was present in human fetal retina and placenta, and in other tumors such as neuroblastoma and medulloblastoma. The sequence of cDNA clones indicated a hypothetical protein of 816 amino acids.

Whyte et al. (1988) demonstrated that a 105,000-Da cellular protein, which is one of the cellular targets implicated in the process of transformation by the adenovirus E1A proteins, is in fact the product of the RB1 gene. This interaction with the formation of a stable protein/protein complex was the first demonstration of a physical link between an oncogene and an antioncogene. A similar case can be made for numerous other disorders, many of which are more common.

Toguchida et al. (1993) reported the complete genomic sequence of the RB1 gene, which was contained in a 180,388-bp contig. The gene produces a 4.7-kb transcript that encodes a nuclear phosphoprotein consisting of 928 amino acids.";dryja cloned dna fragments chromosome three identified rflps region q q contains retinoblastoma entry locus friend isolated cdna detects chromosomal segment properties gene retinoblastoma locus gene found expressed many tumor types rna transcript found retinoblastomas osteosarcomas locus spanned least kb dna friend started kb dna sequence could detect deletions involving q retinoblastomas used chromosome walking techniques isolate map kb surrounding genomic dna one single copy fragments recognized dna sequence mouse genome also human chromosome conservation dna sequence mouse humans suggested cloned fragment contained coding exon gene therefore tested ability fragment hybridize rna derived retinoblastoma cells human retinal cells found indeed recognized kb rna transcript retinal cell line transcript detectable retinoblastomas outlined cavenee cdna described friend used probe screen rna samples different tumor types shown hybridize tested except retinoblastomas retinoblastoma associated osteosarcomas furthermore use cdna analyze genomic structure homologous locus retinoblastomas associated osteosarcomas showed somatically altered genomic loci alterations took form fragments altered mobility suggesting gene rearrangements underrepresented fragments suggesting heterozygous deletions missing fragments suggesting homozygous deletions since one homozygous deletions entirely contained within genomic locus homologous cdna probe suggested expressed gene indeed rb gene dryja isolated cdna fragment derived human retinal mrna detected locus within q often deleted retinoblastoma lee prepared rabbit antiserum rb protein studied horsthemke showed present cell lines expressing normal rb mrna detected retinoblastoma cell lines rb protein metabolically labeled p phosphoric acid indicating phosphoprotein biochemical fractionation immunofluorescence studies demonstrated protein located nucleus furthermore protein retained could eluted dna cellulose columns suggesting dna binding activity gene encoding messenger rna kb located proximity esterase entry identified lee retinoblastoma susceptibility gene basis chromosomal location homozygous deletion tumor specific alterations expression transcription gene abnormal retinoblastomas examined mrna detectable whereas others expressed variable quantities mrna decreased molecular size kb contrast full length rb mrna present human fetal retina placenta tumors neuroblastoma medulloblastoma sequence cdna clones indicated hypothetical protein amino acids whyte demonstrated da cellular protein one cellular targets implicated process transformation adenovirus e proteins fact product rb gene interaction formation stable protein protein complex first demonstration physical link oncogene antioncogene similar case made numerous disorders many common toguchida reported complete genomic sequence rb gene contained bp contig gene produces kb transcript encodes nuclear phosphoprotein consisting amino acids;1
PTPRD_SNP;0.0075574464316386;PTPRD;"PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, DELTA; PTPRD";live;"For background information on protein-tyrosine phosphatases (PTPases), see <a href=""http://omim.org/entry/176884"">176884</a>.";background information protein tyrosine phosphatases ptpases see entry;-1
FGFR4_SNP;0.0070096436446701;FGFR4;"FIBROBLAST GROWTH FACTOR RECEPTOR 4; FGFR4";live;"Partanen et al. (1991) reported the cDNA cloning and analysis of a novel member of the fibroblast growth factor receptor (FGFR) gene family expressed in K562 erythroleukemia cells. Its deduced amino acid sequence was 55% identical with the previously characterized FGFRs, FLG (FGFR1; <a href=""http://omim.org/entry/136350"">136350</a>) and BEK (<a href=""http://omim.org/entry/176943"">176943</a>), and had the structural characteristics of an FGFR family member including 3 immunoglobulin-like domains in its extracellular part. The expression pattern of FGFR4 was found to be distinct from that of FLG and BEK and also distinct from that of FGFR3 (<a href=""http://omim.org/entry/134934"">134934</a>), which they (Keegan et al., 1991) had also cloned from K562 erythroleukemia cells.

To elucidate further the physiologic relevance of protein-tyrosine kinases and to search for additional members of the gene family as possible factors in carcinogenesis, Holtrich et al. (1991) amplified mRNA from lung tissue by the polymerase chain reaction (PCR) using PTK-specific primers followed by sequencing of the clones. They identified a novel protein-tyrosine kinase, which they called TKF (tyrosine kinase related to fibroblast growth factor receptor). Among a wide variety of cells and tissues tested, including human lymphocytes and macrophages, TKF was found to be expressed only in lung and in some tumors of lung origin as well as in malignancies not derived from lung tissues. Sequence comparison has demonstrated that TKF is identical to FGFR4 (Scott, 1999).";partanen reported cdna cloning analysis novel member fibroblast growth factor receptor fgfr gene family expressed k erythroleukemia cells deduced amino acid sequence identical previously characterized fgfrs flg fgfr entry bek entry structural characteristics fgfr family member including immunoglobulin like domains extracellular part expression pattern fgfr found distinct flg bek also distinct fgfr entry keegan also cloned k erythroleukemia cells elucidate physiologic relevance protein tyrosine kinases search additional members gene family possible factors carcinogenesis holtrich amplified mrna lung tissue polymerase chain reaction pcr using ptk specific primers followed sequencing clones identified novel protein tyrosine kinase called tkf tyrosine kinase related fibroblast growth factor receptor among wide variety cells tissues tested including human lymphocytes macrophages tkf found expressed lung tumors lung origin well malignancies derived lung tissues sequence comparison demonstrated tkf identical fgfr scott;-1
SETD2_SNP;0.0069766432864284;SETD2;"SET DOMAIN-CONTAINING PROTEIN 2; SETD2";live;"Methylation of histone H3 (see <a href=""http://omim.org/entry/602810"">602810</a>) lys36 (H3K36) is associated with transcribed regions and functions in transcription fidelity, RNA splicing, and DNA repair. SETD2 is the primary methyltransferase catalyzing H3K36 trimethylation (H3K36me3) (summary by Xu et al., 2019)";methylation histone h see entry lys h k associated transcribed regions functions transcription fidelity rna splicing dna repair setd primary methyltransferase catalyzing h k trimethylation h k summary xu;7
NOTCH1_SNP;0.0067975036995123;NOTCH1;"NOTCH RECEPTOR 1; NOTCH1";live;"Notch proteins are single-pass transmembrane receptors that regulate cell fate decisions during development. The Notch family includes 4 receptors, NOTCH1, NOTCH2 (<a href=""http://omim.org/entry/600275"">600275</a>), NOTCH3 (<a href=""http://omim.org/entry/600276"">600276</a>), and NOTCH4 (<a href=""http://omim.org/entry/164951"">164951</a>), whose ligands include JAG1 (<a href=""http://omim.org/entry/601920"">601920</a>), JAG2 (<a href=""http://omim.org/entry/602570"">602570</a>), DLL1 (<a href=""http://omim.org/entry/606582"">606582</a>), DLL3 (<a href=""http://omim.org/entry/602768"">602768</a>), and DLL4 (<a href=""http://omim.org/entry/605185"">605185</a>). All of the receptors have an extracellular domain containing multiple epidermal growth factor (EGF; <a href=""http://omim.org/entry/131530"">131530</a>)-like repeats and an intracellular region containing the RAM domain, ankyrin repeats, and a C-terminal PEST domain (Das et al., 2004).";notch proteins single pass transmembrane receptors regulate cell fate decisions development notch family includes receptors notch notch entry notch entry notch entry whose ligands include jag entry jag entry dll entry dll entry dll entry receptors extracellular domain containing multiple epidermal growth factor egf entry like repeats intracellular region containing ram domain ankyrin repeats c terminal pest domain das;-1
MTOR_SNP;0.0067828438775092;MTOR;"MECHANISTIC TARGET OF RAPAMYCIN; MTOR";live;MTOR is a highly conserved protein kinase that is found in 2 structurally and functionally distinct protein complexes: TOR complex-1 (TORC1) and TORC2. TORC1 is a key regulator of cell growth and proliferation and mRNA translation, whereas TORC2 promotes actin cytoskeletal rearrangement, cell survival, and cell cycle progression (summary by Jacinto et al., 2004 and Thoreen et al., 2012).;mtor highly conserved protein kinase found structurally functionally distinct protein complexes tor complex torc torc torc key regulator cell growth proliferation mrna translation whereas torc promotes actin cytoskeletal rearrangement cell survival cell cycle progression summary jacinto thoreen;2
