feature;shap_value;Hugo_Symbol;title;status;description;description_clean;topic
GATA3_INS;0.016376179617946;GATA3;"GATA-BINDING PROTEIN 3; GATA3";live;"The genes for all 4 subunits of the T-cell antigen receptor (see <a href=""http://omim.org/entry/186880"">186880</a>) are controlled by distinct enhancers and their enhancer-binding proteins. Marine and Winoto (1991) identified a common TCR regulatory element by demonstrating binding of the enhancer-binding protein GATA3 to the enhancer elements of all 4 TCR genes. GATA3 had been shown in the chicken to be an enhancer-binding protein containing a zinc finger domain. GATA3 mRNA was demonstrated by Northern blot analysis in T cells but not in B cells, macrophages, or HeLa cell lines. GATA3 was abundantly expressed in the T-lymphocyte lineage and was thought to participate in T-cell receptor gene activation through binding to enhancers. Labastie et al. (1994) cloned the human gene and the 5-prime end of the mouse gene. The 2 zinc fingers of GATA3 are encoded by 2 separate exons highly conserved with those of GATA1 (<a href=""http://omim.org/entry/305371"">305371</a>), but no other structural homologies between the 2 genes could be found.

Using LacZ reporter analysis, Asselin-Labat et al. (2007) found that Gata3 expression was restricted to ductal and alveolar luminal cells in mouse mammary gland. Western blot analysis showed that Gata3 expression was relatively high throughout different stages of mouse mammary development.";genes subunits cell antigen receptor see entry controlled distinct enhancers enhancer binding proteins marine winoto identified common tcr regulatory element demonstrating binding enhancer binding protein gata enhancer elements tcr genes gata shown chicken enhancer binding protein containing zinc finger domain gata mrna demonstrated northern blot analysis cells b cells macrophages hela cell lines gata abundantly expressed lymphocyte lineage thought participate cell receptor gene activation binding enhancers labastie cloned human gene prime end mouse gene zinc fingers gata encoded separate exons highly conserved gata entry structural homologies genes could found using lacz reporter analysis asselin labat found gata expression restricted ductal alveolar luminal cells mouse mammary gland western blot analysis showed gata expression relatively high throughout different stages mouse mammary development;0
PTEN_DEL;0.0158091824015028;PTEN;"PHOSPHATASE AND TENSIN HOMOLOG; PTEN";live;The PTEN gene encodes a ubiquitously expressed tumor suppressor dual-specificity phosphatase that antagonizes the PI3K signaling pathway through its lipid phosphatase activity and negatively regulates the MAPK pathway through its protein phosphatase activity (summary by Pezzolesi et al., 2007).;pten gene encodes ubiquitously expressed tumor suppressor dual specificity phosphatase antagonizes pi k signaling pathway lipid phosphatase activity negatively regulates mapk pathway protein phosphatase activity summary pezzolesi;4
NOTCH1_SNP;0.0154296400101174;NOTCH1;"NOTCH RECEPTOR 1; NOTCH1";live;"Notch proteins are single-pass transmembrane receptors that regulate cell fate decisions during development. The Notch family includes 4 receptors, NOTCH1, NOTCH2 (<a href=""http://omim.org/entry/600275"">600275</a>), NOTCH3 (<a href=""http://omim.org/entry/600276"">600276</a>), and NOTCH4 (<a href=""http://omim.org/entry/164951"">164951</a>), whose ligands include JAG1 (<a href=""http://omim.org/entry/601920"">601920</a>), JAG2 (<a href=""http://omim.org/entry/602570"">602570</a>), DLL1 (<a href=""http://omim.org/entry/606582"">606582</a>), DLL3 (<a href=""http://omim.org/entry/602768"">602768</a>), and DLL4 (<a href=""http://omim.org/entry/605185"">605185</a>). All of the receptors have an extracellular domain containing multiple epidermal growth factor (EGF; <a href=""http://omim.org/entry/131530"">131530</a>)-like repeats and an intracellular region containing the RAM domain, ankyrin repeats, and a C-terminal PEST domain (Das et al., 2004).";notch proteins single pass transmembrane receptors regulate cell fate decisions development notch family includes receptors notch notch entry notch entry notch entry whose ligands include jag entry jag entry dll entry dll entry dll entry receptors extracellular domain containing multiple epidermal growth factor egf entry like repeats intracellular region containing ram domain ankyrin repeats c terminal pest domain das;-1
NRAS_SNP;0.0137927690236764;NRAS;"NRAS PROTOONCOGENE, GTPase; NRAS";live;Marshall et al. (1982) identified a gene with transforming activity in 2 different human sarcoma cell lines, a fibrosarcoma (HT1080) and an embryonal rhabdomyosarcoma (RD). Hall et al. (1983) identified this gene as a member of the RAS gene family and designated it N-RAS 'after consultation with Wigler and with Weinberg.' They found that NRAS was also activated in a promyelocytic leukemia cell line (HL60) and a neuroblastoma cell line (SK-H-SH). NRAS was present at the same levels in normal fibroblasts and tumor cells. Hall and Brown (1985) identified 2 main NRAS transcripts of 4.3 kb and 2 kb.;marshall identified gene transforming activity different human sarcoma cell lines fibrosarcoma ht embryonal rhabdomyosarcoma rd hall identified gene member ras gene family designated n ras consultation wigler weinberg found nras also activated promyelocytic leukemia cell line hl neuroblastoma cell line sk h sh nras present levels normal fibroblasts tumor cells hall brown identified main nras transcripts kb kb;1
CDKN2A_SNP;0.0124380389963486;CDKN2A;"CYCLIN-DEPENDENT KINASE INHIBITOR 2A; CDKN2A";live;"The CDKN2A gene encodes proteins that regulate 2 critical cell cycle regulatory pathways, the p53 (TP53; <a href=""http://omim.org/entry/191170"">191170</a>) pathway and the RB1 (<a href=""http://omim.org/entry/614041"">614041</a>) pathway. Through the use of shared coding regions and alternative reading frames, the CDKN2A gene produces 2 major proteins: p16(INK4), which is a cyclin-dependent kinase inhibitor, and p14(ARF), which binds the p53-stabilizing protein MDM2 (<a href=""http://omim.org/entry/164785"">164785</a>) (Robertson and Jones, 1999).";cdkn gene encodes proteins regulate critical cell cycle regulatory pathways p tp entry pathway rb entry pathway use shared coding regions alternative reading frames cdkn gene produces major proteins p ink cyclin dependent kinase inhibitor p arf binds p stabilizing protein mdm entry robertson jones;-1
SF3B1_SNP;0.0120805288996188;SF3B1;"SPLICING FACTOR 3B, SUBUNIT 1; SF3B1";live;"Introns are removed from nuclear pre-mRNA in 2 transesterification reactions. Splicing takes place in a large ribonucleoprotein particle, the spliceosome. Spliceosomal intermediate complexes form on pre-mRNA in the order E, A, B, and C, with the catalytic reactions occurring in complex C. U2 small nuclear ribonucleoproteins (snRNPs; see <a href=""http://omim.org/entry/180690"">180690</a>) are among the proteins essential for spliceosome assembly and mRNA splicing. Functional U2 snRNP is composed of a 12S unit and 2 splicing factors, SF3A, which is composed of 3 proteins (see SF3A1; <a href=""http://omim.org/entry/605595"">605595</a>), and SF3B, which is composed of 4 proteins, including SF3B1 (summary by Kramer et al. (1995), Wang et al. (1998), and Isono et al. (2001)).";introns removed nuclear pre mrna transesterification reactions splicing takes place large ribonucleoprotein particle spliceosome spliceosomal intermediate complexes form pre mrna order e b c catalytic reactions occurring complex c u small nuclear ribonucleoproteins snrnps see entry among proteins essential spliceosome assembly mrna splicing functional u snrnp composed unit splicing factors sf composed proteins see sf entry sf b composed proteins including sf b summary kramer wang isono;13
GNAS_SNP;0.0119488497617365;GNAS;"GNAS COMPLEX LOCUS; GNAS";live;GNAS is a complex imprinted locus that produces multiple transcripts through the use of alternative promoters and alternative splicing. The most well-characterized transcript derived from GNAS, Gs-alpha, encodes the alpha subunit of the stimulatory guanine nucleotide-binding protein (G protein). Gs-alpha is expressed biallelically in nearly all tissues and plays essential roles in a multitude of physiologic processes. Other transcripts produced by GNAS are expressed exclusively from either the paternal or the maternal GNAS allele (Bastepe and Juppner, 2005).;gnas complex imprinted locus produces multiple transcripts use alternative promoters alternative splicing well characterized transcript derived gnas gs alpha encodes alpha subunit stimulatory guanine nucleotide binding protein g protein gs alpha expressed biallelically nearly tissues plays essential roles multitude physiologic processes transcripts produced gnas expressed exclusively either paternal maternal gnas allele bastepe juppner;-1
STK11_SNP;0.0112832251560982;STK11;"SERINE/THREONINE PROTEIN KINASE 11; STK11";live;STK11 is a serine/threonine kinase that regulates energy metabolism and cell polarity (Xu et al., 2013).;stk serine threonine kinase regulates energy metabolism cell polarity xu;4
PIK3R1_DEL;0.0109929375696045;PIK3R1;"PHOSPHATIDYLINOSITOL 3-KINASE, REGULATORY SUBUNIT 1; PIK3R1";live;"Phosphatidylinositol 3-kinase (PI3K) is a lipid kinase that phosphorylates the inositol ring of phosphatidylinositol and related compounds at the 3-prime position. The products of these reactions are thought to serve as second messengers in growth signaling pathways. The kinase itself is made up of a catalytic subunit of molecular mass 110 kD (p110; e.g., PIK3CA, <a href=""http://omim.org/entry/171834"">171834</a>) and a regulatory subunit, often of molecular mass 85 kD (p85), such as PIK3R1 (summary by Hoyle et al., 1994).";phosphatidylinositol kinase pi k lipid kinase phosphorylates inositol ring phosphatidylinositol related compounds prime position products reactions thought serve second messengers growth signaling pathways kinase made catalytic subunit molecular mass kd p e g pik ca entry regulatory subunit often molecular mass kd p pik r summary hoyle;4
SPTA1_SNP;0.010299845753483;SPTA1;"SPECTRIN, ALPHA, ERYTHROCYTIC 1; SPTA1";live;"Spectrin, the predominant component of the membrane skeleton of the red cell, is essential in determining the properties of the membrane including its shape and deformability. It consists of 2 nonidentical subunits, alpha (MW 240,000) and beta (MW 225,000; <a href=""http://omim.org/entry/182870"">182870</a>) (Knowles et al., 1984). Spectrin is present in the red cell membrane in a tetrameric or oligomeric form through head-to-head self-association of heterodimers that are linked by actin (see <a href=""http://omim.org/entry/102560"">102560</a>) polymers and protein 4.1 (<a href=""http://omim.org/entry/130500"">130500</a>) to form a 2-dimensional network. Ankyrin (<a href=""http://omim.org/entry/612641"">612641</a>) binds the skeleton to the membrane lipid bilayer through its high-affinity association with spectrin beta chains and the integral protein band 3 (<a href=""http://omim.org/entry/109270"">109270</a>) of the lipid bilayer.";spectrin predominant component membrane skeleton red cell essential determining properties membrane including shape deformability consists nonidentical subunits alpha mw beta mw entry knowles spectrin present red cell membrane tetrameric oligomeric form head head self association heterodimers linked actin see entry polymers protein entry form dimensional network ankyrin entry binds skeleton membrane lipid bilayer high affinity association spectrin beta chains integral protein band entry lipid bilayer;6
IDH1_SNP;0.0093415121163427;IDH1;"ISOCITRATE DEHYDROGENASE 1; IDH1";live;IDH1 is a dimeric cytosolic NADP-dependent isocitrate dehydrogenase ({EC 1.1.1.42}) that catalyzes decarboxylation of isocitrate into alpha-ketoglutarate (Nekrutenko et al., 1998).;idh dimeric cytosolic nadp dependent isocitrate dehydrogenase ec catalyzes decarboxylation isocitrate alpha ketoglutarate nekrutenko;-1
LRP1B_SNP;0.0092328369374816;LRP1B;"LOW DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 1B; LRP1B";live;LRP1B belongs to the low density lipoprotein (LDL) receptor gene family. These receptors play a wide variety of roles in normal cell function and development due to their interactions with multiple ligands (Liu et al., 2001).;lrp b belongs low density lipoprotein ldl receptor gene family receptors play wide variety roles normal cell function development due interactions multiple ligands liu;-1
POLE_SNP;0.0087636194572825;POLE;"POLYMERASE, DNA, EPSILON; POLE";live;"The POLE gene encodes the catalytic subunit of DNA polymerase epsilon ({EC 2.7.7.7}), one of the 4 nuclear DNA polymerases in eukaryotic cells. The mammalian enzyme is involved in DNA repair and possibly also in replication of chromosomal DNA. For additional background information on DNA polymerases, see <a href=""http://omim.org/entry/174761"">174761</a>.";pole gene encodes catalytic subunit dna polymerase epsilon ec one nuclear dna polymerases eukaryotic cells mammalian enzyme involved dna repair possibly also replication chromosomal dna additional background information dna polymerases see entry;3
KIT_DEL;0.0086122692054466;KIT;"KIT PROTOONCOGENE, RECEPTOR TYROSINE KINASE; KIT";live;"The tyrosine kinase receptor KIT and its ligand, KITLG (<a href=""http://omim.org/entry/184745"">184745</a>), function in hematopoiesis, melanogenesis, and gametogenesis (Rothschild et al., 2003).";tyrosine kinase receptor kit ligand kitlg entry function hematopoiesis melanogenesis gametogenesis rothschild;9
ROS1_SNP;0.008176317245598;ROS1;"ROS PROTOONCOGENE 1, RECEPTOR TYROSINE KINASE; ROS1";live;ROS1, the human homolog of the transforming gene v-ros of the avian sarcoma virus UR2, encodes a protein tyrosine kinase receptor.;ros human homolog transforming gene v ros avian sarcoma virus ur encodes protein tyrosine kinase receptor;-1
BRAF_SNP;0.0078924036511961;BRAF;"B-RAF PROTOONCOGENE, SERINE/THREONINE KINASE; BRAF";live;"Using an oligomer unique to the BRAF kinase domain, Sithanandam et al. (1990) cloned full-length BRAF from a testis cDNA library. The deduced 651-amino acid protein has a calculated molecular mass of 72.5 kD. It contains all 3 conserved regions of RAF protein kinases: a putative zinc finger region, a serine/threonine-rich region, and a C-terminal kinase domain, which includes a putative ATP-binding site and a catalytic lysine. In addition, the N terminus of BRAF is serine-rich, and it has a consensus CDC2 (CDK1; <a href=""http://omim.org/entry/116940"">116940</a>) phosphorylation motif. Northern blot analysis detected transcripts of 10 and 13 kb in cerebrum, fetal brain, and placenta and transcripts of 2.6 and 4.5 kb in testis. Testis also showed lower expression of the 10- and 13-kb transcripts.

Eychene et al. (1992) stated that the BRAF gene is the human homolog of the avian c-Rmil protooncogene encoding a 94-kD serine/threonine kinase detected in avian cells. This protein contains amino-terminal sequences not found in other proteins of the mil/raf gene family. These sequences are encoded by 3 exons in the avian genome. Eychene et al. (1992) reported that these 3 exons are conserved in the human BRAF gene and that they encode an amino acid sequence similar to that of the avian gene.";using oligomer unique braf kinase domain sithanandam cloned full length braf testis cdna library deduced amino acid protein calculated molecular mass kd contains conserved regions raf protein kinases putative zinc finger region serine threonine rich region c terminal kinase domain includes putative atp binding site catalytic lysine addition n terminus braf serine rich consensus cdc cdk entry phosphorylation motif northern blot analysis detected transcripts kb cerebrum fetal brain placenta transcripts kb testis testis also showed lower expression kb transcripts eychene stated braf gene human homolog avian c rmil protooncogene encoding kd serine threonine kinase detected avian cells protein contains amino terminal sequences found proteins mil raf gene family sequences encoded exons avian genome eychene reported exons conserved human braf gene encode amino acid sequence similar avian gene;-1
SRSF2_SNP;0.0076071760118868;SRSF2;"SPLICING FACTOR, SERINE/ARGININE-RICH, 2; SRSF2";live;Fu and Maniatis (1992) isolated a human cDNA termed pre-mRNA splicing factor SC35, or SFRS2, that is required for spliceosome assembly. The predicted protein contains a ribonucleoprotein (RNP)-type RNA-binding motif and a carboxyl-terminal serine/arginine-rich (SR) domain.;fu maniatis isolated human cdna termed pre mrna splicing factor sc sfrs required spliceosome assembly predicted protein contains ribonucleoprotein rnp type rna binding motif carboxyl terminal serine arginine rich sr domain;13
MEN1_SNP;0.0071362990649824;MEN1;"MENIN 1 ; MEN1";live;"The MEN1 gene encodes menin, a nuclear scaffold protein that regulates gene transcription by coordinating chromatin remodeling. Menin interacts with several transcription factors, including JUND (<a href=""http://omim.org/entry/165162"">165162</a>), NFKB (<a href=""http://omim.org/entry/164011"">164011</a>), and SMAD3 (<a href=""http://omim.org/entry/603109"">603109</a>). MEN1 is considered to act as a tumor suppressor gene (summary by Canaff et al., 2012).";men gene encodes menin nuclear scaffold protein regulates gene transcription coordinating chromatin remodeling menin interacts several transcription factors including jund entry nfkb entry smad entry men considered act tumor suppressor gene summary canaff;8
NPM1_INS;0.0066491642782214;NPM1;"NUCLEOPHOSMIN/NUCLEOPLASMIN FAMILY, MEMBER 1; NPM1";live;"NPM1 is a ubiquitously expressed nucleolar protein that shuttles between the nucleus and cytoplasm. It is implicated in multiple functions, including ribosomal protein assembly and transport, control of centrosome duplication, and regulation of the tumor suppressor ARF (<a href=""http://omim.org/entry/600160"">600160</a>). NPM1 mutations that relocalize NPM1 from the nucleus into the cytoplasm are associated with development of acute myeloid leukemia (AML; <a href=""http://omim.org/entry/601626"">601626</a>) (Garzon et al., 2008).";npm ubiquitously expressed nucleolar protein shuttles nucleus cytoplasm implicated multiple functions including ribosomal protein assembly transport control centrosome duplication regulation tumor suppressor arf entry npm mutations relocalize npm nucleus cytoplasm associated development acute myeloid leukemia aml entry garzon;2
