feature;shap_value;Hugo_Symbol;title;status;description;description_clean;topic
NOTCH2_SNP;0.0123201126509285;NOTCH2;"NOTCH RECEPTOR 2; NOTCH2";live;"The NOTCH2 gene encodes a single pass transmembrane protein belonging to an evolutionarily conserved NOTCH receptor family (see, e.g., NOTCH1; 190198). NOTCH signaling is activated through cell-cell contact: ligand binding induces cleavage of NOTCH and translocation of the intracellular domain to the nucleus where it regulates gene expression in association with transcriptional cofactors (summary by Isidor et al., 2011).";notch gene encodes single pass transmembrane protein belonging evolutionarily conserved notch receptor family see e g notch notch signaling activated cell cell contact ligand binding induces cleavage notch translocation intracellular domain nucleus regulates gene expression association transcriptional cofactors summary isidor;4
KIT_SNP;0.0109541703641064;KIT;"KIT PROTOONCOGENE, RECEPTOR TYROSINE KINASE; KIT";live;"The tyrosine kinase receptor KIT and its ligand, KITLG (<a href=""http://omim.org/entry/184745"">184745</a>), function in hematopoiesis, melanogenesis, and gametogenesis (Rothschild et al., 2003).";tyrosine kinase receptor kit ligand kitlg entry function hematopoiesis melanogenesis gametogenesis rothschild;-1
FGFR1_SNP;0.0108316346368752;FGFR1;"FIBROBLAST GROWTH FACTOR RECEPTOR 1; FGFR1";live;"Ruta et al. (1988) isolated a novel gene from a human endothelial cell cDNA library by hybridizing at relaxed stringency using the v-fms oncogene as a probe. DNA sequence analysis of a 2-kb cDNA insert showed an open reading frame encoding a putative protein tyrosine kinase.

Ruta et al. (1989) found that acidic fibroblast growth factor (FGFA; <a href=""http://omim.org/entry/131220"">131220</a>) stimulates tyrosine kinase activity of FLG in vitro and in living cells, suggesting that FLG encodes the membrane receptor for acidic FGF. The protein FLG is the human equivalent of a known chicken basic FGF receptor (Lee et al., 1989). Lee et al. (1989) isolated a 130-kD protein on the basis of its ability to bind specifically to basic fibroblast growth factor (FGF2; <a href=""http://omim.org/entry/134920"">134920</a>). They then isolated a cDNA using an oligonucleotide probe corresponding to the amino acid sequences of tryptic peptide fragments of the purified protein. The putative FGFB receptor encoded by this cDNA was found to be a transmembrane protein that contained 3 extracellular immunoglobulin-like domains, an unusual acidic region, and an intracellular tyrosine kinase domain.

Wang et al. (1996) identified cDNAs encoding an FGFR1 splice variant that lacks a portion of the tyrosine kinase catalytic domain. This splice variant, termed FGFR1-prime, is expressed in human lung fibroblasts and several other human cell lines.";ruta isolated novel gene human endothelial cell cdna library hybridizing relaxed stringency using v fms oncogene probe dna sequence analysis kb cdna insert showed open reading frame encoding putative protein tyrosine kinase ruta found acidic fibroblast growth factor fgfa entry stimulates tyrosine kinase activity flg vitro living cells suggesting flg encodes membrane receptor acidic fgf protein flg human equivalent known chicken basic fgf receptor lee lee isolated kd protein basis ability bind specifically basic fibroblast growth factor fgf entry isolated cdna using oligonucleotide probe corresponding amino acid sequences tryptic peptide fragments purified protein putative fgfb receptor encoded cdna found transmembrane protein contained extracellular immunoglobulin like domains unusual acidic region intracellular tyrosine kinase domain wang identified cdnas encoding fgfr splice variant lacks portion tyrosine kinase catalytic domain splice variant termed fgfr prime expressed human lung fibroblasts several human cell lines;3
SMARCA4_SNP;0.0106767117008738;SMARCA4;"SWI/SNF-RELATED, MATRIX-ASSOCIATED, ACTIN-DEPENDENT REGULATOR OF CHROMATIN, SUBFAMILY A, MEMBER 4; SMARCA4";live;The SMARCA4 gene encodes a catalytic subunit of SWI/SNF complexes, which function as regulators of gene expression by remodeling chromatin to alter nucleosome conformation, making it more accessible to transcriptional activation (summary by Jelinic et al., 2014).;smarca gene encodes catalytic subunit swi snf complexes function regulators gene expression remodeling chromatin alter nucleosome conformation making accessible transcriptional activation summary jelinic;6
PDGFRA_SNP;0.0097289735248832;PDGFRA;"PLATELET-DERIVED GROWTH FACTOR RECEPTOR, ALPHA; PDGFRA";live;"Matsui et al. (1989) identified a genomic sequence and a cloned cDNA for a novel receptor-like gene of the PDGF receptor/CSF1 receptor family. The gene recognized a 6.4-kb transcript that was coexpressed in normal human tissues with the 5.3-kb PDGF receptor mRNA. The characteristics of the new receptor were different from the previously known one (PDGFR1; <a href=""http://omim.org/entry/173410"">173410</a>). Matsui et al. (1989) suggested that the existence of genes encoding 2 PDGF receptors that interact in a distinct manner with 3 different PDGF isoforms may confer regulatory flexibility in functional responses to PDGF.

<Subhead> PDGFRA Fusion Genes

Chronic myeloid leukemia (CML; <a href=""http://omim.org/entry/608232"">608232</a>) is characterized by the presence of the BCR (<a href=""http://omim.org/entry/151410"">151410</a>)/ABL (<a href=""http://omim.org/entry/189980"">189980</a>) fusion gene, usually in association with a t(9;22)(q34;q11) chromosomal translocation. Baxter et al. (2002) reported the identification and cloning of a rare variant translocation, t(4;22)(q12;q11), in 2 patients with a CML-like myeloproliferative disease. An unusual in-frame BCR/PDGFRA fusion mRNA was identified in both patients, with either BCR exon 7 or exon 12 fused to short BCR intron-derived sequences, which were in turn fused to part of PDGFRA exon 12. Sequencing of the genomic breakpoint junctions showed that the chromosome 22 breakpoints fell in BCR introns, whereas the chromosome 4 breakpoints were within PDGFRA exon 12.

Cools et al. (2003) demonstrated that idiopathic hypereosinophilic syndrome (<a href=""http://omim.org/entry/607685"">607685</a>) is often caused by an interstitial deletion on chromosome 4q12 resulting in fusion of PDGFRA and FIP1L1 (<a href=""http://omim.org/entry/607686"">607686</a>), a neighboring gene. The PDGFRA-FIP1L1 gene is a constitutively activated tyrosine kinase that transforms hematopoietic cells and is a therapeutic target of imatinib. Cools et al. (2003) identified the PDGFRA-FIP1L1 gene in 9 of 16 patients with idiopathic hypereosinophilic syndrome and in 5 of 9 patients with responses to imatinib that lasted more than 3 months. Relapse in one patient correlated with the appearance of a thr674-to-ile mutation in the PDGFRA gene (T674I; {173490.0008}) that conferred resistance to imatinib.";matsui identified genomic sequence cloned cdna novel receptor like gene pdgf receptor csf receptor family gene recognized kb transcript coexpressed normal human tissues kb pdgf receptor mrna characteristics new receptor different previously known one pdgfr entry matsui suggested existence genes encoding pdgf receptors interact distinct manner different pdgf isoforms may confer regulatory flexibility functional responses pdgf subhead pdgfra fusion genes chronic myeloid leukemia cml entry characterized presence bcr entry abl entry fusion gene usually association q q chromosomal translocation baxter reported identification cloning rare variant translocation q q patients cml like myeloproliferative disease unusual frame bcr pdgfra fusion mrna identified patients either bcr exon exon fused short bcr intron derived sequences turn fused part pdgfra exon sequencing genomic breakpoint junctions showed chromosome breakpoints fell bcr introns whereas chromosome breakpoints within pdgfra exon cools demonstrated idiopathic hypereosinophilic syndrome entry often caused interstitial deletion chromosome q resulting fusion pdgfra fip l entry neighboring gene pdgfra fip l gene constitutively activated tyrosine kinase transforms hematopoietic cells therapeutic target imatinib cools identified pdgfra fip l gene patients idiopathic hypereosinophilic syndrome patients responses imatinib lasted months relapse one patient correlated appearance thr ile mutation pdgfra gene conferred resistance imatinib;0
KDR_SNP;0.0087793922706363;KDR;"KINASE INSERT DOMAIN RECEPTOR; KDR";live;"The gene for KDR (kinase insert domain receptor), a growth factor receptor tyrosine kinase, was cloned from a human endothelial cell cDNA library (Terman et al., 1991). The predicted amino acid sequence contained multiple characteristics (e.g., an ATP binding site, a membrane spanning region, split tyrosine kinase regions) typical of known type III receptor tyrosine kinases (e.g., platelet-derived growth factor receptor (<a href=""http://omim.org/entry/173410"">173410</a>), colony stimulating factor-1 receptor (<a href=""http://omim.org/entry/164770"">164770</a>), fibroblast growth factor receptor (<a href=""http://omim.org/entry/176943"">176943</a>), and KIT (<a href=""http://omim.org/entry/164920"">164920</a>)).

By RT-PCR analysis of human umbilical vein endothelial cells, Albuquerque et al. (2009) cloned a secreted splice variant of VEGFR2 (sVEGFR2), resulting from retention of intron 13 containing an in-frame termination codon. The truncated protein contains 679 amino acids with a unique 16-amino acid C-terminal sequence. The authors also cloned mouse sVegfr2, which encodes a polypeptide of 673 amino acids with a unique 13-amino acid C-terminal sequence. In situ hybridization and immunolocalization showed sVegfr2 in mouse corneal epithelium and stroma, with similar localization of sVEGRF2 in human cornea.";gene kdr kinase insert domain receptor growth factor receptor tyrosine kinase cloned human endothelial cell cdna library terman predicted amino acid sequence contained multiple characteristics e g atp binding site membrane spanning region split tyrosine kinase regions typical known type iii receptor tyrosine kinases e g platelet derived growth factor receptor entry colony stimulating factor receptor entry fibroblast growth factor receptor entry kit entry rt pcr analysis human umbilical vein endothelial cells albuquerque cloned secreted splice variant vegfr svegfr resulting retention intron containing frame termination codon truncated protein contains amino acids unique amino acid c terminal sequence authors also cloned mouse svegfr encodes polypeptide amino acids unique amino acid c terminal sequence situ hybridization immunolocalization showed svegfr mouse corneal epithelium stroma similar localization svegrf human cornea;3
PTPRS_SNP;0.0086172721815748;PTPRS;"PROTEIN-TYROSINE PHOSPHATASE, RECEPTOR-TYPE, SIGMA; PTPRS";live;"Protein-tyrosine phosphatase sigma (PTPRS) is a receptor type protein-tyrosine phosphatase that has been cloned and identified in mouse, in rat, and in human (Pulido et al., 1995).

Wang et al. (1995) studied the expression of PTPRS in rat tissues. Northern blot analysis revealed that a 6.9-kb transcript was more abundant during embryonic development, whereas a 5.7-kb transcript was more abundant during postnatal development and in the adult. In situ hybridization revealed that RPTPS mRNA was widely expressed throughout the central and peripheral nervous system during embryonic development. The level of expression decreased in most brain regions during postnatal development, but remained high in the hippocampus. Emulsion autoradiography showed that the majority of RPTPS mRNA is expressed in neurons.";protein tyrosine phosphatase sigma ptprs receptor type protein tyrosine phosphatase cloned identified mouse rat human pulido wang studied expression ptprs rat tissues northern blot analysis revealed kb transcript abundant embryonic development whereas kb transcript abundant postnatal development adult situ hybridization revealed rptps mrna widely expressed throughout central peripheral nervous system embryonic development level expression decreased brain regions postnatal development remained high hippocampus emulsion autoradiography showed majority rptps mrna expressed neurons;2
NF2_DEL;0.0078144031780127;NF2;"NEUROFIBROMIN 2; NF2";live;Cell-cell contact between normal cultured diploid cells results in inhibition of proliferation despite the unlimited availability of nutrients and growth-promoting factors. A similar phenomenon occurs in vivo in all adult solid tissues. NF2 is a critical regulator of contact-dependent inhibition of proliferation and functions at the interface between cell-cell adhesion, transmembrane signaling, and the actin cytoskeleton (Curto and McClatchey, 2008).;cell cell contact normal cultured diploid cells results inhibition proliferation despite unlimited availability nutrients growth promoting factors similar phenomenon occurs vivo adult solid tissues nf critical regulator contact dependent inhibition proliferation functions interface cell cell adhesion transmembrane signaling actin cytoskeleton curto mcclatchey;1
EZH2_SNP;0.005997207440053;EZH2;"ENHANCER OF ZESTE 2 POLYCOMB REPRESSIVE COMPLEX 2 SUBUNIT; EZH2";live;"The EZH2 gene encodes a histone methyltransferase that constitute the catalytic component of the polycomb repressive complex-2 (PRC2), which functions to initiate epigenetic silencing of genes involved in cell fate decisions. EZH2 specifically methylates nucleosomal histone H3 (see <a href=""http://omim.org/entry/602810"">602810</a>) at lysine-27 (H3-K27) (summary by Cao et al., 2002 and Ernst et al., 2010).";ezh gene encodes histone methyltransferase constitute catalytic component polycomb repressive complex prc functions initiate epigenetic silencing genes involved cell fate decisions ezh specifically methylates nucleosomal histone h see entry lysine h k summary cao ernst;6
DIS3L2_SNP;0.0058304688580178;DIS3L2;"DIS3-LIKE 3-PRIME-5-PRIME EXORIBONUCLEASE 2; DIS3L2";live;The RNA exosome is an approximately 400-kD multimeric ribonucleolytic complex that participates in both endonucleolytic and 3-prime/5-prime exonucleolytic activity in RNA processing and in the degradation of a variety of RNA substrates. DIS3L2 shares high sequence similarity with catalytic exosome subunits that have 3-prime/5-prime exonucleolytic activity (summary by Tomecki et al., 2010).;rna exosome approximately kd multimeric ribonucleolytic complex participates endonucleolytic prime prime exonucleolytic activity rna processing degradation variety rna substrates dis l shares high sequence similarity catalytic exosome subunits prime prime exonucleolytic activity summary tomecki;8
ERBB4_SNP;0.005677838652009;ERBB4;"ERB-B2 RECEPTOR TYROSINE KINASE 4; ERBB4";live;"The HER4/ERBB4 gene is a member of the type I receptor tyrosine kinase subfamily that includes EGFR (<a href=""http://omim.org/entry/131550"">131550</a>), ERBB2 (<a href=""http://omim.org/entry/164870"">164870</a>), and ERBB3 (<a href=""http://omim.org/entry/190151"">190151</a>). It encodes a receptor for NDF/heregulin (NRG1; <a href=""http://omim.org/entry/142445"">142445</a>) (summary by Takahashi et al., 2013).";erbb gene member type receptor tyrosine kinase subfamily includes egfr entry erbb entry erbb entry encodes receptor ndf heregulin nrg entry summary takahashi;3
EPHA7_SNP;0.0054432470280485;EPHA7;"EPHRIN RECEPTOR EphA7; EPHA7";live;"Receptor protein tyrosine kinases (PTKs) are a structurally related superfamily of proteins. These receptors are characterized by 3 functional domains: an intracellular tyrosine kinase catalytic domain, a single membrane-spanning domain, and an extracellular ligand-binding domain. Binding of ligand to a receptor PTK causes receptor dimerization, autophosphorylation, and the initiation of a phosphorylation cascade culminating in a biological response by the cell. The EPH/ELK subfamily of receptor PTKs includes EPHA3 (<a href=""http://omim.org/entry/179611"">179611</a>) and EPHB2 (<a href=""http://omim.org/entry/600997"">600997</a>). See <a href=""http://omim.org/entry/179610"">179610</a> for additional background on Eph receptors and their ligands, the ephrins.";receptor protein tyrosine kinases ptks structurally related superfamily proteins receptors characterized functional domains intracellular tyrosine kinase catalytic domain single membrane spanning domain extracellular ligand binding domain binding ligand receptor ptk causes receptor dimerization autophosphorylation initiation phosphorylation cascade culminating biological response cell eph elk subfamily receptor ptks includes epha entry ephb entry see entry additional background eph receptors ligands ephrins;2
STK11_SNP;0.0054291611637705;STK11;"SERINE/THREONINE PROTEIN KINASE 11; STK11";live;STK11 is a serine/threonine kinase that regulates energy metabolism and cell polarity (Xu et al., 2013).;stk serine threonine kinase regulates energy metabolism cell polarity xu;2
ERBB2_SNP;0.0049363685677008;ERBB2;"ERB-B2 RECEPTOR TYROSINE KINASE 2; ERBB2";live;"The oncogene originally called NEU was derived from rat neuro/glioblastoma cell lines (Yang-Feng et al., 1985). It encodes a tumor antigen, p185, which is serologically related to EGFR, the epidermal growth factor receptor (<a href=""http://omim.org/entry/131550"">131550</a>).

Coussens et al. (1985) identified a potential cell surface receptor of the tyrosine kinase gene family and characterized it by cloning the gene. Its primary sequence is very similar to that of the human epidermal growth factor receptor. Because of the seemingly close relationship to the human EGF receptor, the authors called the gene HER2.

Semba et al. (1985) identified an ERBB-related gene, ERBB2, that is distinct from the ERBB gene (<a href=""http://omim.org/entry/131550"">131550</a>), called ERBB1 by these authors.

Di Fiore et al. (1987) indicated that NEU and HER2 are both the same as ERBB2.

Akiyama et al. (1986) raised antibodies against a synthetic peptide corresponding to 14 amino acid residues at the COOH terminus of a protein deduced from the ERBB2 nucleotide sequence. With these antibodies, they precipitated the ERBB2 gene product from adenocarcinoma cells and demonstrated it to be a 185-kD glycoprotein with tyrosine kinase activity.";oncogene originally called neu derived rat neuro glioblastoma cell lines yang feng encodes tumor antigen p serologically related egfr epidermal growth factor receptor entry coussens identified potential cell surface receptor tyrosine kinase gene family characterized cloning gene primary sequence similar human epidermal growth factor receptor seemingly close relationship human egf receptor authors called gene semba identified erbb related gene erbb distinct erbb gene entry called erbb authors di fiore indicated neu erbb akiyama raised antibodies synthetic peptide corresponding amino acid residues cooh terminus protein deduced erbb nucleotide sequence antibodies precipitated erbb gene product adenocarcinoma cells demonstrated kd glycoprotein tyrosine kinase activity;3
RET_SNP;0.0048628687578639;RET;"RET PROTOONCOGENE; RET";live;"The RET protooncogene is one of the receptor tyrosine kinases, cell-surface molecules that transduce signals for cell growth and differentiation. The RET gene was defined as an oncogene by a classical transfection assay. RET can undergo oncogenic activation in vivo and in vitro by cytogenetic rearrangement (Grieco et al., 1990). Mutations in the RET gene are associated with multiple endocrine neoplasia, type IIA (MEN2A; <a href=""http://omim.org/entry/171400"">171400</a>), multiple endocrine neoplasia, type IIB (MEN2B; <a href=""http://omim.org/entry/162300"">162300</a>), Hirschsprung disease (HSCR; aganglionic megacolon; <a href=""http://omim.org/entry/142623"">142623</a>), and medullary thyroid carcinoma (MTC; <a href=""http://omim.org/entry/155240"">155240</a>).

Plaza-Menacho et al. (2006) reviewed the genetics and molecular mechanisms underlying the different inherited neural crest-related disorders involving RET dysfunction.";ret protooncogene one receptor tyrosine kinases cell surface molecules transduce signals cell growth differentiation ret gene defined oncogene classical transfection assay ret undergo oncogenic activation vivo vitro cytogenetic rearrangement grieco mutations ret gene associated multiple endocrine neoplasia type iia men entry multiple endocrine neoplasia type iib men b entry hirschsprung disease hscr aganglionic megacolon entry medullary thyroid carcinoma mtc entry plaza menacho reviewed genetics molecular mechanisms underlying different inherited neural crest related disorders involving ret dysfunction;3
SMO_SNP;0.0045649007526015;SMO;"SMOOTHENED, FRIZZLED CLASS RECEPTOR; SMO";live;"SMO is a positive effector of the SHH (<a href=""http://omim.org/entry/600725"">600725</a>) signaling pathway (summary by Purcell et al., 2009).";smo positive effector shh entry signaling pathway summary purcell;-1
CDH1_SNP;0.0045126545137316;CDH1;"CADHERIN 1; CDH1";live;The CDH1 gene encodes E-cadherin, a calcium ion-dependent cell adhesion molecule that functions in the establishment and maintenance of epithelial cell morphology during embryogenesis and adulthood (summary by Riethmacher et al., 1995).;cdh gene encodes e cadherin calcium ion dependent cell adhesion molecule functions establishment maintenance epithelial cell morphology embryogenesis adulthood summary riethmacher;1
TSC2_SNP;0.0043069887680237;TSC2;"TSC COMPLEX SUBUNIT 2; TSC2";live;"Using pulsed field gel electrophoresis (PFGE), the European Chromosome 16 Tuberous Sclerosis Consortium (1993) identified 5 deletions at 16p13.3 in patients with tuberous sclerosis-2 (<a href=""http://omim.org/entry/613254"">613254</a>). These were mapped to a 120-kb region that was cloned in cosmids and from which 4 genes were isolated. One gene, designated TSC2, was interrupted by all 5 PFGE deletions, and closer examination revealed several intragenic mutations, including 1 de novo deletion. In this case, Northern blot analysis identified a shortened transcript, while reduced expression was observed in another TSC family, confirming TSC2 as the chromosome 16 TSC gene. The 5.5-kb TSC2 transcript was found to be widely expressed, and its protein product, designated tuberin, to have a region of homology to the GTPase-activating protein GAP3.";using pulsed field gel electrophoresis pfge european chromosome tuberous sclerosis consortium identified deletions p patients tuberous sclerosis entry mapped kb region cloned cosmids genes isolated one gene designated tsc interrupted pfge deletions closer examination revealed several intragenic mutations including de novo deletion case northern blot analysis identified shortened transcript reduced expression observed another tsc family confirming tsc chromosome tsc gene kb tsc transcript found widely expressed protein product designated tuberin region homology gtpase activating protein gap;0
IRS1_SNP;0.004115414158254;IRS1;"INSULIN RECEPTOR SUBSTRATE 1; IRS1";live;"Sun et al. (1991) isolated cDNAs encoding a 160- to 185-kD phosphotyrosyl protein that was a substrate of insulin receptor tyrosine kinase and a putative participant in insulin (INS; <a href=""http://omim.org/entry/176730"">176730</a>) signaling. This protein, designated insulin receptor substrate-1 (IRS1), was found in a variety of insulin-responsive cells and tissues.

Stoffel et al. (1993) cloned the IRS1 gene from a human male placenta library.";sun isolated cdnas encoding kd phosphotyrosyl protein substrate insulin receptor tyrosine kinase putative participant insulin ins entry signaling protein designated insulin receptor substrate irs found variety insulin responsive cells tissues stoffel cloned irs gene human male placenta library;-1
